Episode,Reward,Final Stack,Loss
1116,20,290,124457.0703125
1117,-180,0,133972.5
1118,-100,990,144246.09375
1119,-990,20,132425.890625
1120,1000,1010,175998.8125
1121,510,530,110209.3125
1122,-100,520,176828.046875
1123,-420,510,158138.46875
1124,260,280,124397.9375
1125,-20,270,165039.765625
1126,-510,260,136825.359375
1127,-630,10,114553.6875
1128,10,1000,137803.0
1129,-510,990,149192.34375
1130,500,520,113377.78125
1131,-20,510,144990.40625
1132,-120,500,158786.375
1133,-20,490,148199.46875
1134,-410,480,120814.59375
1135,-260,470,158181.71875
1136,-20,460,141339.265625
1137,-270,10,128827.15625
1138,510,520,127192.046875
1139,270,280,156359.65625
1140,150,160,138842.53125
1141,-520,10,152081.59375
1142,-510,10,137874.28125
1143,-140,750,154995.859375
1144,380,400,147966.078125
1145,-50,330,115159.296875
1146,170,190,161732.65625
1147,100,120,141375.03125
1148,-190,10,118455.953125
1149,-30,970,194158.421875
1150,-510,960,128248.9453125
1151,-510,750,112050.2578125
1152,-510,740,167910.53125
1153,380,390,153938.640625
1154,-20,380,150061.390625
1155,-510,370,124744.453125
1156,190,210,105884.765625
1157,-40,200,128303.796875
1158,-480,190,147244.265625
1159,-590,20,155898.375
1160,510,520,144267.421875
1161,-690,10,165843.328125
1162,-380,990,176932.515625
1163,-150,980,150174.765625
1164,-510,10,154426.71875
1165,-510,990,131707.15625
1166,-990,20,159252.71875
1167,-510,990,148210.5625
1168,-550,20,150961.125
1169,20,1010,128548.7265625
1170,-30,1000,151484.25
1171,510,520,151443.484375
1172,-490,10,110654.4296875
1173,510,520,161610.015625
1174,-510,10,191678.375
1175,-20,990,148278.421875
1176,-520,980,149783.453125
1177,-510,970,169335.5
1178,-510,960,170790.34375
1179,-510,10,170739.203125
1180,-510,10,117834.890625
1181,690,700,131456.78125
1182,-430,10,157570.953125
1183,20,1010,161067.28125
1184,520,540,166813.421875
1185,-640,10,163281.34375
1186,510,520,150471.359375
1187,20,530,110687.625
1188,-300,20,158422.09375
1189,-20,990,150178.734375
1190,230,790,146921.78125
1191,-20,780,162708.75
1192,400,410,141801.890625
1193,-20,400,185508.375
1194,210,220,132055.0625
1195,-510,10,138817.65625
1196,1000,1010,173734.671875
1197,510,530,173941.125
1198,480,480,192124.96875
1199,20,490,129226.453125
1200,-510,480,142319.625
1201,250,260,165477.109375
1202,-510,10,159085.21875
1203,510,520,143638.84375
1204,-20,510,131470.4375
1205,-760,20,203659.828125
1206,-30,970,143087.328125
1207,-20,960,187763.890625
1208,-520,950,136566.15625
1209,-150,940,175120.25
1210,380,590,151206.734375
1211,510,510,136477.234375
1212,-510,500,104886.984375
1213,-20,490,186497.953125
1214,250,270,136039.3125
1215,-20,260,131022.046875
1216,-20,250,119413.84375
1217,130,150,153120.609375
1218,-330,0,127970.59375
1219,860,870,166427.671875
1220,440,460,152022.78125
1221,-510,450,162502.5625
1222,-510,440,135055.09375
1223,-510,10,117067.390625
1224,-510,990,156739.65625
1225,-510,980,122870.6015625
1226,-510,970,154729.34375
1227,-510,960,142265.59375
1228,-50,950,145405.671875
1229,-20,940,101750.5625
1230,240,250,155755.265625
1231,230,250,179874.515625
1232,130,150,144965.515625
1233,-40,140,157200.53125
1234,80,90,148673.953125
1235,510,520,150654.5
1236,-470,510,156311.8125
1237,-750,20,132663.21875
1238,-510,990,139683.5
1239,500,520,172073.953125
1240,-20,510,172619.8125
1241,510,510,148168.4375
1242,260,280,185330.546875
1243,150,160,116820.6015625
1244,-130,150,157827.84375
1245,-20,140,164050.0625
1246,80,90,129867.09375
1247,510,520,160038.890625
1248,270,280,107774.09375
1249,-290,270,127932.703125
1250,220,240,127494.6015625
1251,-510,230,135357.671875
1252,120,140,219275.96875
1253,-20,130,167978.0625
1254,510,510,135027.875
1255,-510,500,147648.203125
1256,-20,490,116654.0546875
1257,520,520,145711.90625
1258,-300,10,147548.171875
1259,-240,990,124917.2265625
1260,500,520,161464.0
1261,-510,10,168472.75
1262,-510,990,182903.25
1263,-510,980,135413.78125
1264,-960,10,139882.046875
1265,-510,10,194940.90625
1266,510,520,111422.5234375
1267,-20,510,128558.609375
1268,260,280,168964.0
1269,150,160,174386.796875
1270,-90,10,179903.5
1271,-20,990,125388.8671875
1272,490,530,118077.875
1273,270,290,145790.5
1274,-160,20,153192.4375
1275,-310,990,191279.8125
1276,20,1000,145466.328125
1277,-120,990,128727.3203125
1278,500,520,150308.0
1279,30,520,147241.0625
1280,-500,510,164385.90625
1281,20,520,158097.6875
1282,-30,510,143132.46875
1283,490,490,120147.921875
1284,510,510,147564.671875
1285,-260,20,152374.359375
1286,-400,990,133702.609375
1287,500,520,129556.640625
1288,-760,10,164433.90625
1289,-510,990,124949.484375
1290,500,520,166792.3125
1291,-510,10,163492.890625
1292,510,520,104339.359375
1293,270,280,118526.3984375
1294,-90,270,176403.5
1295,-20,260,120807.453125
1296,-520,10,125649.8359375
1297,510,520,176440.71875
1298,-20,510,121721.8203125
1299,-470,500,161301.9375
1300,-750,10,172294.125
1301,10,1000,145088.5
1302,950,960,170437.375
1303,490,500,150417.15625
1304,-20,490,188726.5625
1305,-510,480,127535.90625
1306,250,260,139719.015625
1307,-510,10,140719.640625
1308,510,520,143031.078125
1309,-510,10,174675.5625
1310,-510,10,158467.125
1311,270,760,122155.828125
1312,-510,10,141810.3125
1313,-510,990,120115.015625
1314,500,520,141971.53125
1315,-500,510,176785.96875
1316,-280,20,126161.2265625
1317,250,780,150606.140625
1318,-510,770,141961.390625
1319,-330,760,135651.671875
1320,390,400,193210.1875
1321,210,220,161645.890625
1322,120,130,121997.1015625
1323,-180,120,118018.765625
1324,-80,10,147641.234375
1325,-940,10,120384.046875
1326,970,980,192846.65625
1327,-340,970,146031.453125
1328,190,810,130449.703125
1329,-20,800,165683.84375
1330,410,420,133611.5
1331,220,230,134574.9375
1332,-120,20,136474.9375
1333,-20,990,116256.9375
1334,-50,920,166539.25
1335,470,480,166041.34375
1336,250,260,126211.5625
1337,-570,10,121432.6640625
1338,-510,990,130632.4609375
1339,-20,980,120278.4921875
1340,-1000,10,188544.875
1341,1000,1010,129653.90625
1342,-510,1000,111508.46875
1343,510,520,137223.0
1344,20,530,150612.78125
1345,-500,520,122683.0390625
1346,270,280,154217.703125
1347,-20,270,160013.296875
1348,-510,260,191263.546875
1349,-620,10,147890.09375
1350,510,520,126385.03125
1351,270,280,162575.5
1352,-500,10,139393.0625
1353,510,520,148240.84375
1354,-760,10,124292.671875
1355,510,520,146954.234375
1356,-760,10,182018.609375
1357,-20,990,160762.765625
1358,500,520,159608.4375
1359,-80,390,168888.796875
1360,-490,0,160016.03125
1361,510,520,181030.6875
1362,20,530,155884.859375
1363,20,540,123860.109375
1364,240,330,118861.265625
1365,-510,0,143887.09375
1366,-20,990,131753.59375
1367,-500,20,151202.34375
1368,750,760,125000.0859375
1369,-230,750,121074.921875
1370,380,400,143589.625
1371,210,220,166030.109375
1372,120,130,138956.859375
1373,-20,120,189819.140625
1374,-290,110,134130.5
1375,510,510,157703.875
1376,-140,260,130055.734375
1377,-580,10,169146.5625
1378,510,520,111241.0859375
1379,270,280,122606.1484375
1380,-500,270,162775.53125
1381,510,510,155970.65625
1382,260,280,167595.40625
1383,-510,10,132901.015625
1384,-540,10,135238.109375
1385,-280,990,152857.515625
1386,-510,980,108861.4453125
1387,-510,10,135540.921875
1388,510,520,134911.375
1389,270,280,132964.3125
1390,-20,270,166724.6875
1391,510,510,134539.6875
1392,-550,20,120641.7890625
1393,1000,1010,145731.6875
1394,510,530,143180.65625
1395,-510,520,159476.359375
1396,-510,510,100137.46875
1397,-750,20,134951.78125
1398,-510,990,138356.921875
1399,-990,20,163679.8125
1400,-20,990,129704.703125
1401,500,520,153238.9375
1402,-20,510,133324.328125
1403,260,280,173861.9375
1404,-420,10,136649.703125
1405,-20,990,138421.75
1406,520,520,131300.4375
1407,-380,10,128024.90625
1408,150,880,162981.078125
1409,-20,870,133140.90625
1410,-520,860,142367.921875
1411,440,450,153145.71875
1412,-230,20,115189.8203125
1413,510,520,131848.8125
1414,-640,10,132760.484375
1415,1000,1010,202662.71875
1416,10,1010,163878.859375
1417,510,530,125088.671875
1418,-530,20,149922.078125
1419,1000,1010,158039.59375
1420,-20,1000,140773.6875
1421,510,520,159268.421875
1422,-20,510,159804.1875
1423,-20,500,167441.8125
1424,-520,10,133440.15625
1425,510,520,144337.953125
1426,-40,470,164766.0625
1427,500,500,118238.3515625
1428,-510,10,150409.34375
1429,1000,1010,203690.796875
1430,-20,1000,157282.65625
1431,-40,990,146773.828125
1432,500,520,130594.2890625
1433,-40,470,161959.9375
1434,-480,460,125754.5546875
1435,-660,10,136227.4375
1436,-20,990,149055.53125
1437,-1000,20,120826.046875
1438,-510,10,163827.65625
1439,-270,990,154349.65625
1440,-510,980,156173.28125
1441,-510,970,186232.09375
1442,-510,960,174317.625
1443,-20,950,141943.203125
1444,480,500,148354.5
1445,260,270,113317.4453125
1446,-510,260,147599.734375
1447,-150,10,148258.6875
1448,510,520,125088.7578125
1449,-370,10,105545.5
1450,510,520,146213.84375
1451,270,280,182973.65625
1452,-500,10,134572.890625
1453,-510,990,168006.84375
1454,-510,980,146610.125
1455,10,980,132599.96875
1456,-30,950,121379.640625
1457,480,500,112831.0
1458,-20,490,121224.109375
1459,-90,480,164736.375
1460,250,260,140041.421875
1461,-230,250,148587.140625
1462,130,150,146996.828125
1463,40,60,116791.734375
1464,510,520,117170.65625
1465,-20,510,167383.671875
1466,260,280,121987.7734375
1467,-20,270,118622.34375
1468,460,460,155706.796875
1469,-510,10,155131.5
1470,510,520,127518.1796875
1471,-20,510,125351.5234375
1472,-160,220,211605.015625
1473,120,130,171618.09375
1474,70,90,168669.78125
1475,-80,990,124531.71875
1476,500,520,114352.5078125
1477,270,280,177890.921875
1478,-20,270,159689.546875
1479,140,160,193191.90625
1480,-390,10,160691.59375
1481,-140,990,147361.5
1482,-510,980,112232.5
1483,500,510,120658.09375
1484,-20,500,180171.53125
1485,260,270,149604.015625
1486,20,280,167660.328125
1487,-210,10,167363.34375
1488,-510,990,190802.6875
1489,-170,680,137994.65625
1490,-50,610,157853.015625
1491,310,330,208153.0625
1492,-180,20,126543.4296875
1493,750,760,121138.765625
1494,390,400,147593.59375
1495,-200,390,149146.578125
1496,320,320,112484.34375
1497,20,330,128745.546875
1498,170,190,151243.90625
1499,100,120,126670.375
1500,-20,110,126921.8125
1501,-500,100,190402.171875
1502,-510,990,150394.03125
1503,-510,980,136402.03125
1504,500,510,152815.84375
1505,-260,20,144308.09375
1506,510,520,115823.3828125
1507,-20,510,150271.640625
1508,140,400,168852.4375
1509,-640,10,149281.859375
1510,510,520,166308.0
1511,-750,10,150814.109375
1512,-140,990,126206.4375
1513,500,520,131700.5625
1514,270,280,130062.203125
1515,-320,10,137609.6875
1516,70,960,162835.9375
1517,-930,10,124056.953125
1518,-510,990,118394.328125
1519,500,520,136090.75
1520,270,280,155105.65625
1521,-500,270,170977.140625
1522,510,510,139118.625
1523,-510,500,198821.8125
1524,20,510,161756.0625
1525,-440,500,119858.296875
1526,-20,490,159221.328125
1527,250,270,155044.421875
1528,10,270,176541.609375
1529,-30,260,144742.0625
1530,-140,10,109959.3359375
1531,510,520,209184.078125
1532,270,280,169375.765625
1533,-150,10,121981.609375
1534,510,520,145605.703125
1535,-80,510,142169.96875
1536,-20,500,152940.3125
1537,-520,10,145254.328125
1538,20,1010,236221.21875
1539,690,710,144871.1875
1540,-510,700,145827.65625
1541,360,370,121418.4140625
1542,-270,20,130429.3828125
1543,-230,990,149880.796875
1544,-510,0,118270.5625
1545,510,520,164300.859375
1546,270,280,139723.328125
1547,-150,10,145175.671875
1548,20,1010,164668.8125
1549,-50,1000,141018.328125
1550,510,520,121633.8046875
1551,10,520,152661.109375
1552,-150,510,181894.375
1553,-270,20,128928.09375
1554,-30,990,120988.3125
1555,-20,980,162650.796875
1556,-250,970,145065.5625
1557,490,510,168362.90625
1558,260,280,154744.03125
1559,-20,270,193240.1875
1560,-510,260,145898.234375
1561,-630,10,168985.296875
1562,-510,990,135281.453125
1563,-20,980,127819.765625
1564,-520,10,143507.015625
1565,-510,990,116003.9765625
1566,500,520,168588.953125
1567,270,280,175073.359375
1568,-20,270,124215.4765625
1569,-630,20,120664.8671875
1570,510,520,143329.078125
1571,-610,10,148681.234375
1572,510,520,139637.96875
1573,270,280,144017.65625
1574,-510,270,115268.578125
1575,140,160,152162.71875
1576,-90,10,195721.53125
1577,-20,990,121618.3515625
1578,500,520,154313.375
1579,-760,10,140442.734375
1580,-510,990,144219.046875
1581,-510,980,171809.578125
1582,-20,970,125670.796875
1583,-990,20,141030.640625
1584,510,520,163777.125
1585,-390,10,143161.15625
1586,-140,990,146611.96875
1587,-510,980,128953.140625
1588,500,510,136675.09375
1589,260,280,147368.5625
1590,-440,10,134880.625
1591,-510,10,138321.796875
1592,-510,10,147511.4375
1593,510,520,144115.65625
1594,-150,510,115187.1015625
1595,260,280,193192.75
1596,-120,270,145164.203125
1597,510,510,135185.0625
1598,510,510,153545.171875
1599,510,510,125819.0
1600,260,280,130067.375
1601,-510,270,161558.765625
1602,-630,20,163456.40625
1603,-20,990,138335.9375
1604,-1000,20,121069.6953125
1605,-730,10,140962.453125
1606,870,880,101419.0546875
1607,-510,10,161127.1875
1608,510,520,160430.46875
1609,-270,10,186699.359375
1610,880,890,160734.84375
1611,-20,880,135681.03125
1612,40,870,158650.046875
1613,-20,860,183777.140625
1614,-20,850,161532.0625
1615,-550,20,137797.53125
1616,510,520,126741.8828125
1617,-500,10,116433.4765625
1618,-510,10,157770.390625
1619,-20,990,158509.546875
1620,500,520,153497.703125
1621,270,280,194678.296875
1622,-240,10,152556.0625
1623,-300,990,136302.171875
1624,-510,980,122403.4375
1625,500,510,152068.625
1626,-580,20,158201.953125
1627,-510,990,146764.0
1628,500,520,152030.5625
1629,-20,510,156444.875
1630,-330,20,108593.125
1631,-210,990,133671.0
1632,-510,980,177337.9375
1633,-510,10,173657.1875
1634,-20,990,177560.15625
1635,-40,980,187181.25
1636,-500,10,140722.6875
1637,-260,990,125799.2578125
1638,255,255,150471.203125
1639,-20,245,145431.40625
1640,-255,15,155064.0625
1641,510,520,197650.703125
1642,-510,510,139853.078125
1643,-510,500,121321.640625
1644,-510,490,155321.78125
1645,510,510,165924.0625
1646,260,280,132873.34375
1647,-640,10,201890.1875
1648,510,520,135274.3125
1649,-20,510,158661.03125
1650,310,310,174359.3125
1651,-20,300,163656.578125
1652,-100,290,116596.8984375
1653,-150,20,120199.9765625
1654,510,520,129406.015625
1655,-20,510,126883.328125
1656,-90,500,224479.296875
1657,260,270,121155.7890625
1658,140,160,157196.921875
1659,90,100,111821.6953125
1660,-430,990,145480.1875
1661,510,510,110341.296875
1662,-20,500,115848.734375
1663,-760,10,158725.46875
1664,510,520,113083.703125
1665,270,280,175512.359375
1666,-490,10,131855.59375
1667,510,520,113400.6875
1668,-210,510,157703.421875
1669,-180,500,151808.59375
1670,-150,230,130007.5
1671,-20,220,137852.453125
1672,-190,10,122726.0078125
1673,-110,990,182969.328125
1674,-510,980,136982.4375
1675,500,510,124276.0
1676,510,510,127579.1796875
1677,20,520,168090.921875
1678,20,530,134043.375
1679,-500,520,146642.125
1680,-20,510,167892.765625
1681,-520,0,169615.34375
1682,-20,990,157531.0
1683,760,780,182585.375
1684,400,410,122221.0
1685,-20,400,143931.75
1686,-510,10,169008.78125
1687,-510,990,115519.7109375
1688,-510,980,172066.828125
1689,-510,970,110306.375
1690,-510,960,158818.75
1691,-20,950,158408.4375
1692,-350,940,139633.875
1693,-480,10,119723.765625
1694,-250,530,144524.671875
1695,-140,520,137972.96875
1696,-20,510,164301.96875
1697,520,520,201174.515625
1698,-20,510,157170.453125
1699,80,460,162199.53125
1700,-20,450,159697.609375
1701,-230,20,137668.375
1702,20,1010,120079.015625
1703,20,1020,116920.671875
1704,520,530,126517.5
1705,340,340,130745.4453125
1706,-510,10,118259.5859375
1707,970,980,152520.5
1708,-20,970,191202.828125
1709,-20,960,167254.75
1710,-990,10,164691.234375
1711,510,520,202613.453125
1712,20,530,127819.3359375
1713,270,290,154535.921875
1714,-150,20,140603.9375
1715,255,265,170228.234375
1716,260,275,160716.25
1717,140,165,183845.203125
1718,-510,15,146431.375
1719,-290,990,131478.140625
1720,-240,980,153003.109375
1721,-510,970,148241.21875
1722,-510,20,134606.28125
1723,630,640,133110.125
1724,330,340,112983.7265625
1725,180,190,124561.859375
1726,440,440,141635.984375
1727,-650,10,155300.046875
1728,-20,990,181141.34375
1729,500,520,146886.984375
1730,-20,510,173171.484375
1731,260,280,161481.046875
1732,75,85,171927.84375
1733,510,520,136241.375
1734,-470,10,161279.96875
1735,510,520,179154.703125
1736,-480,510,173392.65625
1737,-510,500,170961.625
1738,-510,10,173516.140625
1739,-510,990,155277.75
1740,500,520,123063.5
1741,20,530,123901.78125
1742,-710,20,181381.03125
1743,510,520,171709.640625
1744,-760,10,117660.6484375
1745,-20,990,144314.140625
1746,500,520,154353.96875
1747,-20,510,149596.296875
1748,-330,500,134107.453125
1749,-20,490,186991.59375
1750,-100,480,169317.1875
1751,-350,10,151637.328125
1752,510,520,168618.296875
1753,-20,510,170865.75
1754,20,520,129877.390625
1755,-90,510,141031.21875
1756,260,280,160856.875
1757,-600,10,139529.484375
1758,-190,990,126139.265625
1759,-20,980,173042.0
1760,500,510,159649.375
1761,-330,0,126522.578125
1762,180,850,137669.65625
1763,-850,20,150020.953125
1764,510,520,125876.53125
1765,-510,510,141603.296875
1766,-750,20,133071.34375
1767,-510,10,135654.46875
1768,510,520,159745.8125
1769,-260,510,142053.515625
1770,260,280,184450.0
1771,-510,270,149572.140625
1772,-510,260,172615.15625
1773,-20,250,169026.90625
1774,520,520,160317.296875
1775,-20,510,128571.625
1776,260,280,186644.515625
1777,150,160,138508.78125
1778,-20,150,146434.03125
1779,70,110,199028.3125
1780,60,80,166156.984375
